iter	Passed	Remaining
905	43592	4522
906	43630	4473
907	43682	4426
908	43733	4378
909	43787	4330
910	43833	4282
911	43878	4233
912	43929	4186
913	43980	4138
914	44028	4090
915	44065	4040
916	44111	3992
917	44160	3944
918	44213	3896
919	44261	3848
920	44311	3800
921	44355	3752
922	44404	3704
923	44461	3656
924	44509	3608
925	44540	3559
926	44603	3512
927	44656	3464
928	44714	3417
929	44752	3368
930	44795	3319
931	44843	3271
932	44887	3223
933	44918	3174
934	44948	3124
935	44992	3076
936	45044	3028
937	45079	2979
938	45131	2931
939	45184	2884
940	45224	2835
941	45280	2787
942	45330	2740
943	45379	2692
944	45424	2643
945	45467	2595
946	45519	2547
947	45559	2499
948	45608	2451
949	45652	2402
950	45705	2354
951	45736	2306
952	45765	2257
953	45803	2208
954	45848	2160
955	45900	2112
956	45936	2064
957	45985	2016
958	46027	1967
959	46059	1919
960	46093	1870
961	46142	1822
962	46189	1774
963	46218	1726
964	46274	1678
965	46326	1630
966	46370	1582
967	46427	1534
968	46460	1486
969	46490	1437
970	46529	1389
971	46578	1341
972	46609	1293
973	46641	1245
974	46681	1196
975	46717	1148
976	46767	1100
977	46821	1053
978	46852	1005
979	46886	956
980	46936	909
981	46986	861
982	47036	813
983	47069	765
984	47121	717
985	47175	669
986	47225	622
987	47275	574
988	47305	526
989	47335	478
990	47372	430
991	47418	382
992	47447	334
993	47475	286
994	47524	238
995	47553	190
996	47607	143
997	47641	95
998	47687	47
999	47733	0
